data,produto_id,categoria,vendas_qtd,estoque_qtd,preco_unitario,promocao
2023-12-15,PROD_6,Higiene,13,65,19.64,0
2023-12-15,PROD_7,Alimento,12,96,15.91,0
2023-12-15,PROD_8,Alimento,13,109,10.58,0
2023-12-15,PROD_9,Bebida,7,77,14.32,0
2023-12-15,PROD_10,Higiene,10,51,14.27,0
2023-12-16,PROD_1,Bebida,12,105,10.32,0
2023-12-16,PROD_2,Alimento,8,177,21.62,0
2023-12-16,PROD_3,Alimento,16,189,23.12,0
2023-12-16,PROD_4,Alimento,12,67,9.43,0
2023-12-16,PROD_5,Higiene,16,192,24.61,0
2023-12-16,PROD_6,Higiene,12,136,18.81,0
2023-12-16,PROD_7,Higiene,8,89,24.11,0
2023-12-16,PROD_8,Higiene,10,185,17.31,0
2023-12-16,PROD_9,Higiene,9,85,20.36,0
2023-12-16,PROD_10,Bebida,10,109,22.89,0
2023-12-17,PROD_1,Higiene,10,130,13.06,0
2023-12-17,PROD_2,Bebida,25,151,22.92,1
2023-12-17,PROD_3,Bebida,11,80,13.19,0
2023-12-17,PROD_4,Higiene,8,84,9.33,0
2023-12-17,PROD_5,Alimento,14,168,3.98,0
2023-12-17,PROD_6,Bebida,10,93,20.15,0
2023-12-17,PROD_7,Alimento,12,55,23.93,0
2023-12-17,PROD_8,Alimento,8,103,20.95,0
2023-12-17,PROD_9,Bebida,8,132,16.96,0
2023-12-17,PROD_10,Alimento,21,109,7.73,1
2023-12-18,PROD_1,Bebida,12,165,10.64,0
2023-12-18,PROD_2,Higiene,28,137,6.49,1
2023-12-18,PROD_3,Bebida,14,72,15.05,0
2023-12-18,PROD_4,Higiene,6,151,16.97,0
2023-12-18,PROD_5,Bebida,17,180,12.78,1
2023-12-18,PROD_6,Higiene,14,139,6.19,0
2023-12-18,PROD_7,Alimento,8,129,5.64,0
2023-12-18,PROD_8,Bebida,21,80,13.17,1
2023-12-18,PROD_9,Higiene,15,109,9.66,1
2023-12-18,PROD_10,Alimento,13,51,10.89,0
2023-12-19,PROD_1,Bebida,12,194,7.13,0
2023-12-19,PROD_2,Alimento,7,104,15.98,0
2023-12-19,PROD_3,Alimento,15,102,10.23,0
2023-12-19,PROD_4,Higiene,11,151,12.93,0
2023-12-19,PROD_5,Alimento,32,184,24.69,1
2023-12-19,PROD_6,Alimento,8,122,5.34,0
2023-12-19,PROD_7,Higiene,10,178,5.13,0
2023-12-19,PROD_8,Alimento,9,105,12.79,0
2023-12-19,PROD_9,Alimento,5,134,16.04,0
2023-12-19,PROD_10,Higiene,8,86,19.97,0
2023-12-20,PROD_1,Higiene,12,115,10.44,0
2023-12-20,PROD_2,Higiene,13,116,12.42,0
2023-12-20,PROD_3,Alimento,12,90,19.47,0
2023-12-20,PROD_4,Alimento,12,127,15.99,0
2023-12-20,PROD_5,Higiene,12,167,21.39,0
2023-12-20,PROD_6,Alimento,9,97,13.07,0
2023-12-20,PROD_7,Alimento,21,61,22.91,1
2023-12-20,PROD_8,Bebida,9,107,20.03,0
2023-12-20,PROD_9,Higiene,13,194,15.77,0
2023-12-20,PROD_10,Bebida,14,174,22.34,0
2023-12-21,PROD_1,Higiene,9,115,4.65,0
2023-12-21,PROD_2,Higiene,20,116,22.78,1
2023-12-21,PROD_3,Higiene,10,194,22.34,0
2023-12-21,PROD_4,Alimento,5,64,13.03,0
2023-12-21,PROD_5,Higiene,9,182,6.47,0
2023-12-21,PROD_6,Bebida,20,77,18.77,1
2023-12-21,PROD_7,Bebida,16,172,8.56,0
2023-12-21,PROD_8,Higiene,22,176,11.18,1
2023-12-21,PROD_9,Bebida,5,88,8.7,0
2023-12-21,PROD_10,Higiene,17,186,16.63,1
2023-12-22,PROD_1,Bebida,18,154,16.87,1
2023-12-22,PROD_2,Alimento,24,74,15.19,1
2023-12-22,PROD_3,Alimento,6,112,6.16,0
2023-12-22,PROD_4,Bebida,15,147,12.81,0
2023-12-22,PROD_5,Alimento,27,52,8.71,1
2023-12-22,PROD_6,Alimento,9,87,24.98,0
2023-12-22,PROD_7,Higiene,10,101,11.19,0
2023-12-22,PROD_8,Alimento,11,53,8.99,0
2023-12-22,PROD_9,Bebida,22,192,17.81,1
2023-12-22,PROD_10,Alimento,11,98,19.37,0
2023-12-23,PROD_1,Bebida,11,67,20.11,1
2023-12-23,PROD_2,Alimento,10,111,22.3,0
2023-12-23,PROD_3,Bebida,5,111,6.95,0
2023-12-23,PROD_4,Bebida,11,125,5.75,0
2023-12-23,PROD_5,Bebida,6,181,12.74,0
2023-12-23,PROD_6,Bebida,20,100,13.06,1
2023-12-23,PROD_7,Alimento,8,75,19.52,0
2023-12-23,PROD_8,Alimento,7,147,21.37,0
2023-12-23,PROD_9,Bebida,11,53,19.07,0
2023-12-23,PROD_10,Alimento,13,75,21.69,0
2023-12-24,PROD_1,Higiene,3,95,8.54,0
2023-12-24,PROD_2,Alimento,15,127,14.58,0
2023-12-24,PROD_3,Bebida,15,112,19.39,0
2023-12-24,PROD_4,Bebida,21,56,9.19,1
2023-12-24,PROD_5,Bebida,4,105,18.41,0
2023-12-24,PROD_6,Higiene,10,116,14.38,0
2023-12-24,PROD_7,Bebida,12,51,4.64,0
2023-12-24,PROD_8,Alimento,7,178,23.25,0
2023-12-24,PROD_9,Alimento,13,160,14.78,0
2023-12-24,PROD_10,Alimento,15,77,13.19,0
2023-12-25,PROD_1,Bebida,15,166,12.44,0
2023-12-25,PROD_2,Bebida,14,191,11.24,0
2023-12-25,PROD_3,Bebida,10,98,22.69,0
2023-12-25,PROD_4,Higiene,13,188,22.86,0
2023-12-25,PROD_5,Alimento,12,157,9.89,0
2023-12-25,PROD_6,Higiene,9,175,11.4,0
2023-12-25,PROD_7,Alimento,10,55,11.53,0
2023-12-25,PROD_8,Alimento,14,167,13.74,0
2023-12-25,PROD_9,Higiene,8,167,6.42,0
2023-12-25,PROD_10,Higiene,5,50,10.19,0
2023-12-26,PROD_1,Higiene,13,148,16.75,1
2023-12-26,PROD_2,Higiene,4,167,21.47,0
2023-12-26,PROD_3,Higiene,17,105,24.4,1
2023-12-26,PROD_4,Alimento,9,72,13.53,0
2023-12-26,PROD_5,Higiene,11,125,21.33,0
2023-12-26,PROD_6,Alimento,9,174,13.52,0
2023-12-26,PROD_7,Alimento,16,70,21.23,1
2023-12-26,PROD_8,Higiene,14,155,10.58,0
2023-12-26,PROD_9,Higiene,10,113,6.22,0
2023-12-26,PROD_10,Higiene,8,194,8.59,0
2023-12-27,PROD_1,Higiene,9,96,18.38,0
2023-12-27,PROD_2,Bebida,14,147,5.26,0
2023-12-27,PROD_3,Higiene,18,161,22.82,0
2023-12-27,PROD_4,Bebida,11,101,5.47,0
2023-12-27,PROD_5,Alimento,8,70,14.71,0
2023-12-27,PROD_6,Bebida,9,75,9.86,0
2023-12-27,PROD_7,Alimento,12,124,19.88,0
2023-12-27,PROD_8,Alimento,5,64,10.48,0
2023-12-27,PROD_9,Alimento,7,193,7.84,0
2023-12-27,PROD_10,Higiene,21,61,5.05,1
2023-12-28,PROD_1,Higiene,11,118,14.19,0
2023-12-28,PROD_2,Higiene,18,74,7.86,1
2023-12-28,PROD_3,Alimento,7,115,19.56,0
2023-12-28,PROD_4,Bebida,11,118,16.98,0
2023-12-28,PROD_5,Higiene,9,72,5.1,0
2023-12-28,PROD_6,Alimento,18,79,20.17,1
2023-12-28,PROD_7,Higiene,9,179,3.52,0
2023-12-28,PROD_8,Higiene,22,186,10.48,1
2023-12-28,PROD_9,Higiene,29,57,19.0,1
2023-12-28,PROD_10,Higiene,12,195,14.48,0
2023-12-29,PROD_1,Higiene,18,104,12.88,1
2023-12-29,PROD_2,Bebida,6,54,5.31,0
2023-12-29,PROD_3,Higiene,23,187,21.61,1
2023-12-29,PROD_4,Bebida,27,185,12.31,1
2023-12-29,PROD_5,Alimento,11,192,11.26,0
2023-12-29,PROD_6,Alimento,22,192,13.2,1
2023-12-29,PROD_7,Bebida,9,124,7.21,0
2023-12-29,PROD_8,Bebida,6,143,18.85,0
2023-12-29,PROD_9,Alimento,6,67,24.62,0
2023-12-29,PROD_10,Alimento,12,111,5.61,0
2023-12-30,PROD_1,Higiene,7,99,23.22,0
2023-12-30,PROD_2,Higiene,32,174,19.39,1
2023-12-30,PROD_3,Bebida,5,100,7.63,0
2023-12-30,PROD_4,Higiene,18,188,5.34,1
2023-12-30,PROD_5,Bebida,11,188,7.24,0
2023-12-30,PROD_6,Bebida,8,175,19.27,0
2023-12-30,PROD_7,Alimento,15,75,23.17,0
2023-12-30,PROD_8,Higiene,22,151,20.88,1
2023-12-30,PROD_9,Bebida,13,170,7.11,0
2023-12-30,PROD_10,Higiene,10,193,9.51,0
2023-12-31,PROD_1,Bebida,6,162,12.97,0
2023-12-31,PROD_2,Bebida,19,75,20.12,1
2023-12-31,PROD_3,Bebida,10,185,5.23,0
2023-12-31,PROD_4,Alimento,8,166,16.91,0
2023-12-31,PROD_5,Higiene,13,107,19.91,1
2023-12-31,PROD_6,Bebida,8,186,14.98,0
2023-12-31,PROD_7,Alimento,19,137,19.16,1
2023-12-31,PROD_8,Higiene,5,198,15.85,0
2023-12-31,PROD_9,Bebida,7,138,3.64,0
2023-12-31,PROD_10,Bebida,14,146,19.38,1
